investor,investee,mount,pre_investor,pre_investee,pre_mount,sentence
0,0,0,0,1,0,Atomico合伙人HiroTamura表示
0,0,0,0,0,0,我们对该公司的团队和业务十分有信心
0,1,0,0,1,0,未来，Atomico会在Clutter进入国际市场的规划中扮演着重要的角色
0,1,0,1,1,0,Clutter团队相信，他们将来会拥有挑战估值350亿的上市公司PublicStorage的能力
0,0,0,0,0,0,当被问及未来是否考虑上市的时候，创始人Mir毫无保留地表示
0,0,0,0,0,0,我可以100％肯定，我们绝对不会‘卖’这家公司的
,,,,,,;;;;;;;;;;
0,0,0,0,0,0,印度联合办公领域里的另一匹黑马
1,1,1,1,1,1,wechuangye消息，4月26日，总部位于印度孟买的按需联合办公服务提供商AwfisSpaceSolutions宣布获得了一笔2000万美元的B轮融资，投资方为红杉资本印度
0,0,0,0,0,0,该公司计划在未来两年时间内将业务拓展到德里首都区、班加罗尔、钦奈、海德拉巴、加尔各答和浦那等城市，届时旗下预计将会有超过100个联合办公中心，能够提供超过3.5万个工位
0,1,0,0,1,0,wechuangye了解到，截至目前，Awfis公司的外部融资总金额已经达到了3100万美元
0,1,0,0,1,0,用户可以通过Awfis的iOS和安卓移动应用进行预订，该公司可以选择的联合办公场地租用时间范围在1小时到11个月之间，一旦预订成功，即可享受即插即用的办公服务，包括高速上网、打印、餐饮、会议室、家政服务和技术支持等
0,1,0,0,1,0,wechuangye还了解到，现阶段，Awfis公司业务覆盖印度八座城市，共有21个联合办公中心，可提供7500个工位，他们采用了一个轻资产聚合管理模式，高效利用未使用的办公空间
,,,,,,;;;;;;;;;;
1,1,1,0,1,1,据相关文件显示，印度按需食品配送平台Faasos获4.144亿卢比折合642万美元融资，投资方包括LigthboxVenturesII、LightboxExpansionFund和红杉印度等
0,1,0,0,1,0,据外媒报道，Faasos曾于2015年12月获310万美元融资，由Ru-Net领投，这轮融资让公司的估值超过了1.35亿美元
0,1,0,0,1,0,2015年，Faasos采用的还是多品牌市场模式，后来转变为云厨房模式，公司平台下拥有4个内部品牌，包括BehrouzBiryani和OvenStoryPizza
0,0,0,0,0,0,这些品牌不仅登陆了公司的手机应用，你还能在Swiggy和谷歌新出的Areo上找到它们
0,0,0,0,0,0,目前，公司的运营范围涵盖了14座城市
0,0,0,0,0,0,据说，这家公司目前正在和UberEATS展开合作
0,1,0,0,1,0,但一旦与这些个人配送建立合作，那么Faasos这些酒店合作方的利润就要减少15%到25%
0,0,0,0,0,0,这家公司主要依靠自己的个人配送系统来满足订单的配送需求
0,0,0,0,1,0,除了快速服务餐厅比如披萨配送链Domino's，Fassos还面临着来自FreshMenu和Box8这样按需食品配送商的竞争
0,0,0,0,0,0,这家创企成立于2004年，目前股权融资总额已达5000万美元
0,0,0,0,0,0,2016年3月，公司运营所获营收数额已达900多万美元，同时期，亏损量为1700多万美元，相比2014年到2015年期间的360万美元，有明显的上升
,,,,,,;;;;;;;;;;
1,1,1,1,1,1,澳大利亚在线健康创企HealthEngine获2020万美元C轮融资，由红杉印度领投
1,0,0,1,1,0,这轮融资也是红杉印度第一次直接投资澳大利亚科技创企
1,0,0,1,0,1,除了红杉印度，不少新投资方也参投了这轮融资，包括私募股权基金AliumCapital以及一些高净值家族办公室
1,1,0,1,1,0,另外，红杉印度会通过这轮融资在HealthEngine的董事会获得席位
1,0,0,1,0,0,红杉印度的负责人PieterKemps表示
0,1,0,0,0,0,医疗保健在全球范围内是一个巨大的、成熟的创新领域，而HealthEngine成为了澳大利亚顶级的数字保健公司
0,0,0,0,0,0,他们以强大的健康体验平台为基础，改善了患者和医生的生活
0,1,0,0,1,0,HealthEngine的团队给我们留下了深刻的影响，他们拥有可靠的领域专家以及技术和商业化人才，来构建一个世界一流的公司
0,0,0,0,0,0,我们很期待和他们共事
0,0,0,0,0,0,Kemps补充道
0,1,0,0,0,0,HealthEngine能让患者在线联系高质量的保健医生并进行预约，同时简化了预约流程，提高了医疗保健服务的普及性
0,1,0,0,0,1,该公司表示，大约有100万澳大利亚人和数万医生每月都会使用HealthEngine的平台
0,1,0,0,1,0,而这笔重要的融资会帮助HealthEngine在其他市场扩张，并推出新的产品系列以及进行收购
0,1,0,0,0,0,另外这笔资金还会用于支撑HealthEngine的百人团队，目前这支团队主要在佩斯总部以及墨尔本和悉尼的附属办公室工作
0,1,0,0,0,0,MarcusTan博士是HealthEngine的创始人兼首席执政官，同时还是它的主任医师，他表示
0,0,0,0,0,0,人们每年在医疗保健领域的支出达1600亿澳元约1211亿美元，这是澳大利亚最大的行业之一，约占国家GDP的10%
0,0,0,0,0,0,该行业与每个澳大利亚人都息息相关，但很多早在其它行业采用的先进技术并没有及时运用到医疗领域
0,0,0,0,0,0,我们的目标就是通过一个实时提供高质量和无缝患者体验的平台，来改善所有澳大利亚人的健康状况
0,1,0,0,0,0,我们创造HealthEngine时，就希望解决复杂医疗系统给医患双方带来的窘境
0,0,0,0,0,0,Tan说道，他表示公司会在改善患者健康状况的同时，提高医疗工作者的效率
0,1,0,1,1,0,在他看来，这次融资后，HealthEngine会和Whatsapp、Stripe和Airbnb等红杉投资组合一样，发展成一家成功的公司
,,,,,,;;;;;;;;;;
1,1,1,1,1,1,近日，云视频会议服务商Zoom宣布已完成1亿美元D轮融资，投资方为红杉资本
0,0,0,0,1,0,此轮融资过后，公司估值达到10亿美元，成功跻身独角兽行列
0,1,0,0,1,0,同时，公司还公布了一项产品更新，让用户和第三方机构在Zoom平台上创建应用程序
0,0,0,0,1,0,此前，公司融资总额已经达到4550万美元，上一季度也保持着正向现金流量
0,0,0,0,0,0,公司CEOEricS
1,1,0,0,1,0,Yuan指出，他们并没有想要寻求融资，是红杉资本主动上门，表示希望投资一家视频会议公司，在多方调查和了解之后选择了Zoom
1,0,0,0,0,0,红杉资本发言人在采访中表示
0,0,0,0,0,0,多年来，我们一直在观察视频会议行业，因为这是一个巨大的创新市场，但却没有找到一款真正受用户欢迎的产品
0,1,0,0,1,0,直到Zoom出现在我们的投资列表里，这一状况才有了改变
1,0,0,0,1,0,Eric表示，一开始红杉资本联系他时，他就决定要一大笔现金投资，并且在红杉资本找到了一位有合作意向的合伙人
0,1,0,0,1,0,事实上，此次交易过后，该合伙人CarlEschenbach会加入Zoom董事会
1,1,0,1,1,0,此次投资，红杉资本最为看中的就是Zoom的创始人
0,0,0,0,0,0,Eric经验丰富，曾经担任过WebEx的副总裁
0,0,0,0,1,0,2007年，WebEx以32亿美元被思科收购
0,0,0,0,0,0,虽然这次收购的价格很高，但Eric表示自己犯了一个错误
0,0,0,0,1,0,因为在当时，思科只是一家简单的网络硬件公司
0,0,0,0,1,0,他认为思科的团队完全不了解WebEx或是SaaS，最终将WebEx变成了一款社交网络产品
0,0,0,0,1,0,值得注意的是，自那以后，思科就通过强势的收购战略，开始进军软件领域
0,0,0,0,0,0,2011年，Eric决定成立一家自己的公司，以解决用户反馈的问题
0,0,0,0,0,0,其中一部分是WebEx的核心代码问题，该代码是他在1998年编写的
0,0,0,0,0,0,除此之外，他希望以云为依托，研发一种全新的视频服务
0,1,0,0,1,0,直到现在，WebEx都是Zoom的强劲对手
0,0,0,0,0,0,大多数云服务提供商的梦想，就是将其服务扩展为一个平台，让用户在这一平台上研发产品
0,0,0,0,1,0,Salesforce在2008年推出了Force.com，成为第一家采用这种发展方式的公司
0,0,0,0,1,0,几乎所有的SaaS公司都想要成为这样一个平台，但关键就在于是否拥有足够的规模
0,1,0,0,1,0,就Zoom而言，它的客户多达45万，其中5800家为教育机构，因此它绝对能利用这种规模优势来发展平台
0,1,0,0,1,0,目前，Zoom拥有400多位员工
0,0,0,0,1,0,新一轮融资后，它可能会雇用更多人才，但具体计划Eric并未透露
0,0,0,0,0,0,他表示，自己是一位比较保守的创业者，会先把钱存进银行，在需要用的时候再拿出来
,,,,,,;;;;;;;;;;
1,1,1,1,1,1,一家位于孟买，以印度千禧代为主要受众的数字娱乐创企PocketAces，最近刚刚获得由红杉资本领投的新一轮300万美元融资
0,1,0,0,1,0,PocketAces由AshwinSuresh、AnirudhPandita和AditiShrivastava等人成立于2013年12月
0,0,0,0,1,0,Ashwin和Anirudh俩人是在伊利诺伊大学香槟分校学习电子工程时的室友
0,0,0,0,0,0,随着智能手机兴起，在媒体创作与消费模式快速转变之际，俩人趁此社交媒体的兴盛浪潮成立了数字媒体创企
0,0,0,0,0,0,Anirudh说
0,0,0,0,1,0,此番融资的资本将用于创造特殊的内容，支撑我们的技术基础以及为团队招募更多顶尖人才
0,0,0,0,1,0,我们的计划是，在明年，创作500个以上真人秀和美食类短视频，以及至少6个长视频
0,0,0,0,0,1,我们还将通过基于商业模式的独特内容与新的传播媒介如流媒体和即时通讯，来探索并扩大业务范围
0,1,0,0,1,1,PocketAces表示，公司已经在短信和视频平台上创作了1000多条原创内容，每月网站浏览量达200万次
0,1,0,0,1,0,PocketAces主要面向千禧代用户群体概念化、制作并推送原创内容，其传播渠道有三
0,0,0,0,1,0,以网页系列为主的DiceMedia，以短内容为主的FilterCopy和面向美食相关用户的Gobble
0,0,0,0,0,0,Suresh说
0,0,0,0,0,0,随着移动网络的渗透率不断增加，用户的注意力逐渐转向社交媒体和通讯平台
0,0,0,0,1,0,我们以Pixar这样的公司为榜样，积极创造创新性内容
0,1,0,0,1,0,PocketAces的盈利模式以品牌的本地广告为主
0,0,0,0,0,0,公司的广告用户有企鹅书屋、FreeCharge、Tinder和Swiggy等等
,,,,,,;;;;;;;;;;
1,1,1,1,1,0,红杉印度旗下的FundV投资AmoghaPolymersIndiaA轮融资300万美元
1,0,0,0,0,0,FundV是于今年二月完成，一家募资9.2亿美元的基金，专注于投资印度初创企业
1,0,0,1,0,0,根据 Termsheet.io’sPaper显示，此轮融资红杉印度常务董事领投，交易于9月28日完成
0,0,0,0,0,0,该公司投后估值为620万美元，红杉持股48.26％
0,1,0,0,0,0,初创公司AmoghaPolymers由AnandNG创立，位于南印度城市哥印拜陀，生产和销售聚合物材质的管道配件
0,0,0,0,0,0,Anand以前就和该行业打过交道
0,0,0,0,0,0,直到今年年初，他才担任管道和浴室组件集团Watertec印度的执行董事，该公司是哥印拜陀能源和公用事业公司UMSGroup和马来西亚Watertec的合资企业
0,0,0,0,0,0,管道可能不是最具爆发性的行业，但红杉印度在印度初创公司的投资领域较为宽泛
0,0,0,0,0,0,仅仅一周前，它领投了SaaS初创企业ZargetA轮融资
0,0,0,0,0,0,在那之前一周，它投资了金融科技公司KredX，后者帮助小企业获得短期周转资金
0,0,0,0,0,0,多语言移动新闻业务Dailyhunt、购物应用程序Carousell和教育科技初创公司Cuemath今年也进入了红杉投资之列
,,,,,,;;;;;;;;;;
0,0,0,0,0,0,印度大多数中小企业都面临着票据逾期还款的问题，这导致了资金流动困难
0,0,0,0,0,0,现在，有一家初创公司通过票据贴现为他们解决这个问题
0,1,0,0,1,0,KredX通过给企业未付款的票据贴现，帮助他们获得短期的流动资金
0,0,0,0,0,0,投资者把一定百分比的账单金额当作企业流动资金的预付金额，作为服务费
0,0,0,0,0,0,对于企业来说，这比需要长期抵押、担保贷款要好得多
0,0,0,0,0,0,而对于投资者来说，这也为他们提供了低风险的短期投资机会
0,1,0,0,0,0,KredX作为一个连接企业和投资者的市场，去年由伊利诺伊理工学院和斯坦福大学校友ManishKumar、AnuragJain和PuneetAgarwal联合创办
1,0,1,0,0,0,这家位于班加罗尔的公司今天宣布，已获625万美元A轮融资，由红杉印度领投，PrimeVenturePartners续投
0,1,0,0,0,0,KredX联合创始人兼CEOManishKumar说
0,0,0,0,0,0,获得可持续发展和生产的流动资金对企业来说至关重要，而逾期付款往往是一个巨大的瓶颈
0,0,0,0,0,0,去年，大约97%的印度中小企业表示都经历过逾期付款的问题，有56%的中小企业由于逾期付款或者无法获得信贷而面临流动资金短缺的问题
0,1,0,0,0,0,所以KredX应运而生
0,1,0,0,0,0,KredX通过使用票据中的部分资金帮助微型、小型和中型企业进行资金流动，但其他资金需要在30到90天内还清
0,0,0,0,0,0,另一方面，它可以为投资者带来低风险、高收益和短期投资机会，而这些与股市无关
0,0,0,0,0,0,此外，该团队还为其借款人开发了一个专有信用风险评估模型，并提供后端技术支持，以确保交易平台的安全和便捷
0,1,0,0,0,0,同时，KredX使用其专有信用保险算法，可以为投资人提供一套完整的交易服务
0,0,0,0,0,0,SequoiaCapitalIndiaAdvisors管理总监ShailendraSingh解释说
0,1,0,0,1,0,KredX允许服务的中小型企业从私人和机构贷款人那里借贷，通常是60到90天还款
0,0,0,0,0,0,但是该公司既不承担任何信用风险，也没有资产负债表，这使得该平台类似于一个纯粹的交易市场
,,,,,,;;;;;;;;;;
1,1,1,1,1,1,今日，印度本地新闻聚合平台Dailyhunt对外宣布，该平台获得由今日头条领投的2500万美元D轮融资，跟投方有经纬印度、红杉印度、FalconEdge,Omidyar和沃达丰的前CEOArunSarin,,,,,,,,
0,1,0,0,1,0,Dailyhunt会将所得资金运用于机器学习技术、品牌建设等方面
